exp_name,env_name,seed,metric,env_step,value
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/condition_number,30485312,1909281589.9150245
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/condition_number,35482432,823056.5551427605
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/condition_number,40479552,1029427.65801743
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/condition_number,45476672,320524.6110565448
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/condition_number,50473792,4966454.091045365
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/max_eigval,0,269.23150634765625
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/max_eigval,10496832,269.23150634765625
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/max_eigval,15493952,315.5246276855469
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/max_eigval,20491072,426.9474792480469
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/max_eigval,25488192,526.2199096679688
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/max_eigval,30485312,633.6142578125
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/max_eigval,35482432,804.3856201171875
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/max_eigval,40479552,1045.924560546875
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/max_eigval,45476672,1391.6671142578125
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/max_eigval,50473792,1885.2171630859373
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/min_eigval,0,0.0009197164326906
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/min_eigval,10496832,0.0009197164326906
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/min_eigval,15493952,0.0017986035672947
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/min_eigval,20491072,6.25957545707e-05
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/min_eigval,25488192,0.0002404632396064
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/min_eigval,30485312,3.318600363400037e-07
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/min_eigval,35482432,0.0009773151250556
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/min_eigval,40479552,0.0010160253150388
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/min_eigval,45476672,0.0043418416753411
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,critic/min_eigval,50473792,0.0003795901720877
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,dormant_neurons,0,0.0048828125
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,dormant_neurons,10496832,0.0048828125
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,dormant_neurons,15493952,0.02294921875
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,dormant_neurons,20491072,0.017578125
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,dormant_neurons,25488192,0.015625
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,dormant_neurons,30485312,0.0166015625
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,dormant_neurons,35482432,0.01806640625
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,dormant_neurons,40479552,0.01513671875
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,dormant_neurons,45476672,0.01611328125
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,dormant_neurons,50473792,0.01513671875
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,feature_magnitude,0,2.554469585418701
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,feature_magnitude,10496832,2.554469585418701
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,feature_magnitude,15493952,3.2313308715820312
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,feature_magnitude,20491072,4.029378890991211
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,feature_magnitude,25488192,4.779878616333008
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,feature_magnitude,30485312,5.327145576477051
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,feature_magnitude,35482432,5.931199073791504
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,feature_magnitude,40479552,6.553008556365967
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,feature_magnitude,45476672,7.300771713256836
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,feature_magnitude,50473792,8.23244857788086
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,gradient_param_norm,0,1.566495656967163
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,gradient_param_norm,10496832,1.566495656967163
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,gradient_param_norm,15493952,1.4486591815948486
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,gradient_param_norm,20491072,1.3718215227127075
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,gradient_param_norm,25488192,2.153569221496582
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,gradient_param_norm,30485312,4.346937656402588
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,gradient_param_norm,35482432,1.365079641342163
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,gradient_param_norm,40479552,2.6772210597991943
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,gradient_param_norm,45476672,3.2668349742889404
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,gradient_param_norm,50473792,4.153631210327148
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,srank,0,407.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,srank,10496832,407.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,srank,15493952,404.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,srank,20491072,405.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,srank,25488192,400.0
